WORK ID	SUBJECT 1	SUBJECT 2	SUBJECT 3	SUBJECT 4	SUBJECT 5	SUBJECT 6	SUBJECT 7	SUBJECT 8	SUBJECT 9
work_13075	#subject_theology	#subject_christian_literature							
work_13076	#subject_heraldry								
work_2989	#subject_history								
work_2984	#subject_history								
work_2986	#subject_history								
work_2988	#subject_history								
work_4196	#subject_magic								
work_4197	#subject_philosophy								
work_4198	#subject_rhetoric								
work_4199	#subject_philosophy								
work_4200	#subject_medicine								
work_7009	#subject_philosophy								
work_7011	#subject_philosophy								
work_4201	#subject_philosophy								
work_7008	#subject_science								
work_7007	#subject_philosophy								
work_7010	#subject_philosophy	#subject_theology							
work_7006	#subject_philosophy								
work_4202	#subject_theology								
work_4476	#subject_philosophy								
work_4223	#subject_magic								
work_4203	#subject_philosophy								
work_4204	#subject_rhetoric								
work_4222	#subject_theology								
work_4205	#subject_theology								
work_4206	#subject_philosophy								
work_4207	#subject_theology								
work_4208	#subject_philosophy								
work_4209	#subject_literature								
work_4211	#subject_theology								
work_4477	#subject_theology								
work_4224	#subject_theology								
work_4478	#subject_theology								
work_13077	#subject_documents								
work_13078	#subject_documents								
work_13079	#subject_documents								
work_13080	#subject_documents								
work_13082	#subject_philosophy	#subject_grammar							
work_13083	#subject_philosophy	#subject_science							
work_13085	#subject_philosophy								
work_13084	#subject_philosophy								
work_13680	#subject_philosophy								
work_13086	#subject_theology	#subject_clergy							
work_583	#subject_rhetoric								
work_581	#subject_politics_and_government								
work_582	#subject_literature								
work_13087	#subject_literature	#subject_music							
work_3000	#subject_science								
work_3001	#subject_history								
work_3002	#subject_sermons								
work_11	#subject_classical_literature								
work_19	#subject_classical_literature								
work_3003	#subject_classical_literature								
work_3007	#subject_classical_literature								
work_24	#subject_classical_literature								
work_55	#subject_literature								
work_3008	#subject_classical_literature								
work_80	#subject_classical_literature								
work_3009	#subject_classical_literature								
work_97	#subject_classical_literature								
work_98	#subject_classical_literature								
work_6377	#subject_classical_literature								
work_3004	#subject_classical_literature								
work_3010	#subject_classical_literature								
work_101	#subject_classical_literature								
work_125	#subject_classical_literature								
work_127	#subject_classical_literature								
work_133	#subject_classical_literature								
work_3006	#subject_classical_literature								
work_3005	#subject_geography								
work_3012	#subject_philosophy	#subject_classical_literature							
work_3015	#subject_bible								
work_3016	#subject_theology								
work_3014	#subject_grammar								
work_5131	#subject_rhetoric								
work_3022	#subject_law								
work_3019	#subject_sermons	#subject_bible							
work_3020	#subject_sermons								
work_3023	#subject_theology								
work_4101	#subject_science								
work_4099	#subject_medicine								
work_4100	#subject_science								
work_4113	#subject_medicine								
work_4102	#subject_natural_history								
work_13088	#subject_theology								
work_13089	#subject_science								
work_13090	#subject_literature								
work_3026	#subject_literature								
work_3027	#subject_classical_literature	#subject_rhetoric							
work_2729	#subject_literature								
work_2736	#subject_literature								
work_2720	#subject_literature								
work_2721	#subject_literature								
work_2722	#subject_medicine								
work_2723	#subject_literature								
work_2724	#subject_literature								
work_2725	#subject_hagiography								
work_2726	#subject_hagiography								
work_2727	#subject_hagiography								
work_6145	#subject_literature								
work_2728	#subject_literature								
work_6595	#subject_literature								
work_5611	#subject_literature								
work_6326	#subject_literature								
work_2731	#subject_literature								
work_6327	#subject_literature								
work_2732	#subject_literature								
work_2733	#subject_literature								
work_2734	#subject_history								
work_2735	#subject_literature								
work_5019	#subject_law								
work_13091	#subject_literature								
work_3028	#subject_rhetoric	#subject_classical_literature							
work_3029	#subject_rhetoric	#subject_classical_literature							
work_3030	#subject_rhetoric	#subject_classical_literature							
work_3031	#subject_rhetoric	#subject_classical_literature							
work_3032	#subject_rhetoric	#subject_classical_literature							
work_3033	#subject_philosophy	#subject_classical_literature							
work_189	#subject_medicine								
work_191	#subject_medicine								
work_6256	#subject_history								
work_4068	#subject_monasticism_and_religious_orders								
work_4066	#subject_monasticism_and_religious_orders								
work_13095	#subject_science								
work_4604	#subject_hagiography								
work_3038	#subject_philosophy								
work_6063	#subject_grammar								
work_3039	#subject_classical_literature								
work_13096	#subject_music								
work_5925	#subject_literature								
work_2298	#subject_literature								
work_1221	#subject_politics_and_government	#subject_theology							
work_3460	#subject_monasticism_and_religious_orders								
work_13097	#subject_magic								
work_13098	#subject_magic								
work_13099	#subject_magic								
work_13100	#subject_law								
work_13102	#subject_law								
work_13101	#subject_law								
work_13103	#subject_law								
work_13104	#subject_history	#subject_monasticism_and_religious_orders							
work_4263	#subject_history								
work_4264	#subject_theology								
work_4265	#subject_bible								
work_4266	#subject_science								
work_3221	#subject_theology								
work_7197	#subject_science								
work_3048	#subject_bible								
work_3049	#subject_bible								
work_6226	#subject_sermons								
work_3050	#subject_theology								
work_2737	#subject_history								
work_2380	#subject_theology								
work_2738	#subject_medicine								
work_1316	#subject_history								
work_1328	#subject_history								
work_5647	#subject_literature								
work_13105	#subject_documents								
work_13106	#subject_documents								
work_13107	#subject_documents								
work_13108	#subject_geography								
work_2739	#subject_geography								
work_188	#subject_geography								
work_2740	#subject_geography								
work_2741	#subject_geography								
work_1796	#subject_medicine								
work_3051	#subject_science	#subject_theology							
work_7350	#subject_history								
work_4398	#subject_theology								
work_6185	#subject_theology								
work_13110	#subject_liturgy								
work_13111	#subject_liturgy								
work_13112	#subject_liturgy								
work_13114	#subject_theology								
work_13115	#subject_sermons								
work_13116	#subject_clergy								
work_13117	#subject_theology								
work_13654	#subject_liturgy								
work_13119	#subject_science								
work_13120	#subject_theology								
work_13121	#subject_theology								
work_13122	#subject_theology								
work_16339	#subject_law								
work_13123	#subject_theology								
work_13113	#subject_liturgy								
