metadata: hand UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,overview: hands,overview: total hands,person: scribe ref,person: hand ID,person: person(s),person: person ID(s),locus: scope,locus: n,locus: locus,locus: from,locus: to,date: date,date: when,date: not before,date: not after,date: certainty,date: calendar,palaeography: script,palaeography: execution,palaeography: medium,palaeography: terms,palaeography: desc,palaeography: char,palaeography: characters,palaeography: ligature,palaeography: abbreviations,palaeography: corrections,palaeography: punctuation,palaeography: nota,palaeography: language
MS_Lat_liturg_c_38_hand_1,manuscript_6465,Lat_liturg,MS_Lat_liturg_c_38,MS. Lat. liturg. c. 38,part,,MS_Lat_liturg_c_38-part12,very fine early gothic bookhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_d_37_hand_1,manuscript_6471,Lat_liturg,MS_Lat_liturg_d_37,MS. Lat. liturg. d. 37,manuscript,,MS_Lat_liturg_d_37,Proto-gothic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_d_38_hand_1,manuscript_6472,Lat_liturg,MS_Lat_liturg_d_38,MS. Lat. liturg. d. 38,manuscript-composite,(binding fragments),MS_Lat_liturg_d_38,"Formal protogothic book hands, black and brown ink; smaller script used for antiphons, etc.; the work of several scribes.",,,,,,,,,,,,,,,,,protogothic,,,,,,,,,,,,
MS_Lat_liturg_e_1_hand_1,manuscript_6486,Lat_liturg,MS_Lat_liturg_e_1,MS. Lat. liturg. e. 1,manuscript,,MS_Lat_liturg_e_1,"Formal Gothic book hand, black and brown ink.",,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Lat_liturg_e_2_hand_1,manuscript_6496,Lat_liturg,MS_Lat_liturg_e_2,MS. Lat. liturg. e. 2,manuscript,,MS_Lat_liturg_e_2,Caroline minuscule by two hands.,2.0,,,,,,,,,,,,,,,,minusculeCaroline,,,,,,,,,,,,
MS_Lat_liturg_e_8_hand_1,manuscript_6516,Lat_liturg,MS_Lat_liturg_e_8,MS. Lat. liturg. e. 8,manuscript,,MS_Lat_liturg_e_8,Written by fr. Paul.,,,,fr. Paul,person_376,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_e_13_hand_1,manuscript_6490,Lat_liturg,MS_Lat_liturg_e_13,MS. Lat. liturg. e. 13,manuscript-composite,"MS. Lat. liturg. e. 13 - endleaves (fols. 2–3, 88–9)",MS_Lat_liturg_e_13,Gothic hybrida,,,,,,major,,,,,,,,,,,hybrida,,,,,,,,,,,,
MS_Lat_liturg_e_13_hand_2,manuscript_6490,Lat_liturg,MS_Lat_liturg_e_13,MS. Lat. liturg. e. 13,manuscript-composite,"MS. Lat. liturg. e. 13 - endleaves (fols. 2–3, 88–9)",MS_Lat_liturg_e_13,Textualis for the canon and music.,,,,,,minor,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Lat_liturg_e_13_hand_3,manuscript_6490,Lat_liturg,MS_Lat_liturg_e_13,MS. Lat. liturg. e. 13,part,"MS. Lat. liturg. e. 13 - endleaves (fols. 2–3, 88–9)",MS_Lat_liturg_e_13-endleaves,Textualis,,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Lat_liturg_e_18_hand_1,manuscript_6494,Lat_liturg,MS_Lat_liturg_e_18,MS. Lat. liturg. e. 18,manuscript,,MS_Lat_liturg_e_18,"Three hands. Hand A, the hand of the original codex, textualis, fols. i r-v, 3r-4v, 6r-7v, 13r-v, 15r-16v, 30r-46v, 53r-54v, 73r-81v, 83r-111v.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_e_18_hand_2,manuscript_6494,Lat_liturg,MS_Lat_liturg_e_18,MS. Lat. liturg. e. 18,manuscript,,MS_Lat_liturg_e_18,"Hand B, revisions to the original codex on added or replacement leaves, textualis, fols. 1r-2v, 5r-v, 8r-12v, 14r-v, 17r-29v, 47r-52v, 55r-72v, 82r-v, 114v-116r.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_e_18_hand_3,manuscript_6494,Lat_liturg,MS_Lat_liturg_e_18,MS. Lat. liturg. e. 18,manuscript,,MS_Lat_liturg_e_18,"Hand C, bastarda, revisions to the original codex on added or replacement leaves, bastarda, fols. 112r-114r.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_e_21_hand_1,manuscript_6497,Lat_liturg,MS_Lat_liturg_e_21,MS. Lat. liturg. e. 21,manuscript,,MS_Lat_liturg_e_21,"Formal Gothic book hand, brown and black ink; antiphons and versicles in a smaller script; additions in several 15th-century hands",,,,,,,,,,,,,,,,,textualisNorthern,formata,,,,,,,,,,,
MS_Lat_liturg_e_38_hand_1,manuscript_6501,Lat_liturg,MS_Lat_liturg_e_38,MS. Lat. liturg. e. 38,manuscript,,MS_Lat_liturg_e_38,"The main text written in a fine Anglo-Saxon minuscule; ""The hand is extremely close to ... other Exeter manuscripts made for Leofric ..."" (Sotheby's cat.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_e_39_hand_1,manuscript_6502,Lat_liturg,MS_Lat_liturg_e_39,MS. Lat. liturg. e. 39,manuscript,,MS_Lat_liturg_e_39,Gothic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_e_42_hand_1,manuscript_6506,Lat_liturg,MS_Lat_liturg_e_42,MS. Lat. liturg. e. 42,manuscript,,MS_Lat_liturg_e_42,"Round gothic script; in two main hands: (a) fol.1v–6, 7v–127v, 142v(?), 143; (b) fol.128–139",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_e_43_hand_1,manuscript_6507,Lat_liturg,MS_Lat_liturg_e_43,MS. Lat. liturg. e. 43,manuscript,,MS_Lat_liturg_e_43,Written in a good anglicana script. Headings in red.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_e_46_hand_1,manuscript_6510,Lat_liturg,MS_Lat_liturg_e_46,MS. Lat. liturg. e. 46,manuscript,,MS_Lat_liturg_e_46,Written in a formal humanistic script by Pietro Ursuleo of Capua (d. 1483).,,,,Pietro Ursuleo of Capua,person_96320945,,,,,,,,,,,,humanistica,,,,,,,,,,,,
MS_Lat_liturg_e_48_hand_1,manuscript_6512,Lat_liturg,MS_Lat_liturg_e_48,MS. Lat. liturg. e. 48,manuscript,,MS_Lat_liturg_e_48,Written in a rounded formal English gothic hand with Italian humanistic features.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_f_4_hand_1,manuscript_6544,Lat_liturg,MS_Lat_liturg_f_4,MS. Lat. liturg. f. 4,manuscript,,MS_Lat_liturg_f_4,"Written in red, blue and black.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_f_19_hand_1,manuscript_6528,Lat_liturg,MS_Lat_liturg_f_19,MS. Lat. liturg. f. 19,manuscript,,MS_Lat_liturg_f_19,"Formal Gothic book hand, black ink",,,,,,,,,,,,,,,,,textualisNorthern,formata,,,,,,,,,,,
MS_Lat_liturg_f_22_hand_1,manuscript_6531,Lat_liturg,MS_Lat_liturg_f_22,MS. Lat. liturg. f. 22,manuscript,,MS_Lat_liturg_f_22,"Formal Gothic book hand, black ink",,,,,,,,,,,,,,,,,textualisNorthern,formata,,,,,,,,,,,
MS_Lat_liturg_f_23_hand_1,manuscript_6532,Lat_liturg,MS_Lat_liturg_f_23,MS. Lat. liturg. f. 23,manuscript,,MS_Lat_liturg_f_23,"Written in a small neat rather cursive gothic hand, by probably two scribes: the script becomes dramatically slanted in the second half of the volume, and it is very probable that a second scribe started at about quire XXVII (the second style of catchwords are present from quire XXVIII), at first emulating the first scribe closely, and then becoming progressively less like him; the first scribe is also responsible for the final two quires, containing the Common of saints. The first (or a third) scribe also appears to have (re-?)written the central bifolium of one of the second scribe's quires (fols. 246–247).",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_f_24_hand_1,manuscript_6533,Lat_liturg,MS_Lat_liturg_f_24,MS. Lat. liturg. f. 24,manuscript,,MS_Lat_liturg_f_24,"formal Gothic book hand, black and brown ink.",,,,,,,,,,,,,,,,,textualisNorthern,formata,,,,,,,,,,,
MS_Lat_liturg_f_32_hand_1,manuscript_6541,Lat_liturg,MS_Lat_liturg_f_32,MS. Lat. liturg. f. 32,manuscript,,MS_Lat_liturg_f_32,Humanistic script.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_g_1_hand_1,manuscript_6550,Lat_liturg,MS_Lat_liturg_g_1,MS. Lat. liturg. g. 1,manuscript,,MS_Lat_liturg_g_1,"Formal Gothic book hand, black ink (brown ink on fols. 177–183)",,,,,,,,,,,,,,,,,textualisNorthern,formata,,,,,,,,,,,
MS_Lat_liturg_g_2_hand_1,manuscript_6551,Lat_liturg,MS_Lat_liturg_g_2,MS. Lat. liturg. g. 2,manuscript,,MS_Lat_liturg_g_2,"Written in two hands, (1) an Italian Gothic hand, that of dominus Ciprianus, fols. 13–278v and 437–506v; (2) a humanist hand, calendar (fols. 1–12), and fols. 279–453",,,,dominus Ciprianus,person_1316,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_b_13_hand_1,manuscript_6560,Lat_misc,MS_Lat_misc_b_13,MS. Lat. misc. b. 13,part,"MS. Lat. misc. b. 13, fol. 50",MS_Lat_misc_b_13-part2,Written in an informal gothic hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_b_13_hand_2,manuscript_6560,Lat_misc,MS_Lat_misc_b_13,MS. Lat. misc. b. 13,part,"MS. Lat. misc. b. 13, fol. 51",MS_Lat_misc_b_13-part3,Written in an a variety of cursive hands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_b_13_hand_3,manuscript_6560,Lat_misc,MS_Lat_misc_b_13,MS. Lat. misc. b. 13,part,"MS. Lat. misc. b. 13, fol. 52",MS_Lat_misc_b_13-part4,Written in an a cursive hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_b_13_hand_4,manuscript_6560,Lat_misc,MS_Lat_misc_b_13,MS. Lat. misc. b. 13,part,"MS. Lat. misc. b. 13, fol. 54",MS_Lat_misc_b_13-part5,Written in gothic script..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_b_13_hand_5,manuscript_6560,Lat_misc,MS_Lat_misc_b_13,MS. Lat. misc. b. 13,part,"MS. Lat. misc. b. 13, fols. 55–61",MS_Lat_misc_b_13-part6,Written in a neat rounded gothic hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_b_18_hand_1,manuscript_6565,Lat_misc,MS_Lat_misc_b_18,MS. Lat. misc. b. 18,part,MS. Lat. misc. b. 18 – Part 12,MS_Lat_misc_b_18-part12,Rough hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_b_18_hand_2,manuscript_6565,Lat_misc,MS_Lat_misc_b_18,MS. Lat. misc. b. 18,part,MS.Lat.misc.b.18 – Part 46,MS_Lat_misc_b_18-part46,Expert English secretary hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_b_201–2_hand_1,manuscript_6567,Lat_misc,MS_Lat_misc_b_201–2,MS. Lat. misc. b. 20/1-2,part,MS. Lat. misc. b. 20/1–2 – Part 1,MS_Lat_misc_b_201-2-part1,formal anglicana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_b_201–2_hand_2,manuscript_6567,Lat_misc,MS_Lat_misc_b_201–2,MS. Lat. misc. b. 20/1-2,part,MS. Lat. misc. b. 20/1–2 – Part 2,MS_Lat_misc_b_201-2-part2,"Two hands, changing at fol. 157; gloss in formal anglicana; additions in several contemporary hands",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_b_201–2_hand_3,manuscript_6567,Lat_misc,MS_Lat_misc_b_201–2,MS. Lat. misc. b. 20/1-2,part,MS. Lat. misc. b. 20/1–2 – Part 4,MS_Lat_misc_b_201-2-part4,University text hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_b_201–2_hand_4,manuscript_6567,Lat_misc,MS_Lat_misc_b_201–2,MS. Lat. misc. b. 20/1-2,part,MS. Lat. misc. b. 20/1–2 – Part 5,MS_Lat_misc_b_201-2-part5,Formal anglicana; additions in two later hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_c_55_hand_1,manuscript_6586,Lat_misc,MS_Lat_misc_c_55,MS. Lat. misc. c. 55,manuscript,,MS_Lat_misc_c_55,"Three hands: (1) fols. 1–56, 128–177v; (2) (Robert Constable) fols. 57–94v; (3) fols. 95–127v",3.0,,,Robert Constable,person_11989189,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_c_70_hand_1,manuscript_6593,Lat_misc,MS_Lat_misc_c_70,MS. Lat. misc. c. 70,manuscript,,MS_Lat_misc_c_70,Written below top line.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_c_71_hand_1,manuscript_6594,Lat_misc,MS_Lat_misc_c_71,MS. Lat. misc. c. 71,part,,MS_Lat_misc_c_71-part1,More than one hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_c_75_hand_1,manuscript_6596,Lat_misc,MS_Lat_misc_c_75,MS. Lat. misc. c. 75,part,MS. Lat. misc. c. 75 – Part 1,MS_Lat_misc_c_75-part1,semi-cursive hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_c_75_hand_2,manuscript_6596,Lat_misc,MS_Lat_misc_c_75,MS. Lat. misc. c. 75,part,MS. Lat. misc. c. 75 – Part 3,MS_Lat_misc_c_75-part3,large bookhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_c_75_hand_3,manuscript_6596,Lat_misc,MS_Lat_misc_c_75,MS. Lat. misc. c. 75,part,MS. Lat. misc. c. 75 – Part 4,MS_Lat_misc_c_75-part4,Written in a variety of hands from rough cursive to formal bookhand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_c_75_hand_4,manuscript_6596,Lat_misc,MS_Lat_misc_c_75,MS. Lat. misc. c. 75,part,MS. Lat. misc. c. 75 – Part 5,MS_Lat_misc_c_75-part5,"The two quires written in similar but different hands, probably from a single manuscript",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_c_75_hand_5,manuscript_6596,Lat_misc,MS_Lat_misc_c_75,MS. Lat. misc. c. 75,part,MS. Lat. misc. c. 75 – Part 6,MS_Lat_misc_c_75-part6,"Written by two hands, which change with a change of ruling at fol. 160, in a fine early gothic bookhand; headings in red.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_c_75_hand_6,manuscript_6596,Lat_misc,MS_Lat_misc_c_75,MS. Lat. misc. c. 75,part,MS. Lat. misc. c. 75 – Part 7,MS_Lat_misc_c_75-part7,bookhand; headings in red.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_c_91_hand_1,manuscript_6599,Lat_misc,MS_Lat_misc_c_91,MS. Lat. misc. c. 91,part,,MS_Lat_misc_c_91-part1,Protogothic,,,,,,,,,,,,,,,,,protogothic,,,,,,,,,,,,
MS_Lat_misc_c_91_hand_2,manuscript_6599,Lat_misc,MS_Lat_misc_c_91,MS. Lat. misc. c. 91,part,,MS_Lat_misc_c_91-part2,Gothic textualis,,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Lat_misc_c_91_hand_3,manuscript_6599,Lat_misc,MS_Lat_misc_c_91,MS. Lat. misc. c. 91,part,,MS_Lat_misc_c_91-part3,Gothic textualis,,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Lat_misc_c_91_hand_4,manuscript_6599,Lat_misc,MS_Lat_misc_c_91,MS. Lat. misc. c. 91,part,,MS_Lat_misc_c_91-part4,Cursive bookhand.,,,,,,,,,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Lat_misc_c_91_hand_5,manuscript_6599,Lat_misc,MS_Lat_misc_c_91,MS. Lat. misc. c. 91,part,,MS_Lat_misc_c_91-part5,Cursive bookhand,,,,,,,,,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Lat_misc_c_91_hand_6,manuscript_6599,Lat_misc,MS_Lat_misc_c_91,MS. Lat. misc. c. 91,part,,MS_Lat_misc_c_91-part9,Hybrida,,,,,,,,,,,,,,,,,hybrida,,,,,,,,,,,,
MS_Lat_misc_c_91_hand_7,manuscript_6599,Lat_misc,MS_Lat_misc_c_91,MS. Lat. misc. c. 91,part,,MS_Lat_misc_c_91-part10,Cursive,,,,,,,,,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Lat_misc_c_93_hand_1,manuscript_6601,Lat_misc,MS_Lat_misc_c_93,MS. Lat. misc. c. 93,manuscript,,MS_Lat_misc_c_93,written by Giovanni Bargellina in a humanistic cursive hand of chancery type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_d_15_hand_1,manuscript_6606,Lat_misc,MS_Lat_misc_d_15,MS. Lat. misc. d. 15,manuscript,,MS_Lat_misc_d_15,Northern textualis: 'excellent bookhand of the thirteenth century' (Mozley (1932)).,,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Lat_misc_d_63_hand_1,manuscript_6615,Lat_misc,MS_Lat_misc_d_63,MS. Lat. misc. d. 63,manuscript,,MS_Lat_misc_d_63,Humanist script,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_d_66_hand_1,manuscript_6617,Lat_misc,MS_Lat_misc_d_66,MS. Lat. misc. d. 66,part,MS. Lat. misc. d. 66 – Part A (fols. 1–40),MS_Lat_misc_d_66-PartA,"Gothic semi-cursive bookhand (cursiva antiquior / ältere gotische Buchkursive), capitals stroked in red",,,,,,,,,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Lat_misc_d_66_hand_2,manuscript_6617,Lat_misc,MS_Lat_misc_d_66,MS. Lat. misc. d. 66,part,MS. Lat. misc. b. 66 – Part B (fols. 41–48),MS_Lat_misc_d_66-PartB,Gothic semi-cursive bookhand (cursiva antiquior / ältere gotische Buchkursive),,,,,,,,,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Lat_misc_d_66_hand_3,manuscript_6617,Lat_misc,MS_Lat_misc_d_66,MS. Lat. misc. d. 66,part,MS. Lat. misc. d. 66 – Part C (fols. 49–58),MS_Lat_misc_d_66-PartC,Gothic semi-cursive hands; the second in blacker ink,,,,,,,,,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Lat_misc_d_66_hand_4,manuscript_6617,Lat_misc,MS_Lat_misc_d_66,MS. Lat. misc. d. 66,part,MS. Lat. misc. d. 66 – Part D (fols. 59–68),MS_Lat_misc_d_66-PartD,Gothic with cursive features (cursiva antiquior / ältere gotische Buchkursive),,,,,,,,,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Lat_misc_d_66_hand_5,manuscript_6617,Lat_misc,MS_Lat_misc_d_66,MS. Lat. misc. d. 66,part,MS. Lat. misc. d. 66 – Part E (fols. 69–87),MS_Lat_misc_d_66-partE,Gothic with cursive features (cursiva antiquior / ältere gotische Buchkursive),,,,,,,,,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Lat_misc_d_68_hand_1,manuscript_6618,Lat_misc,MS_Lat_misc_d_68,MS. Lat. misc. d. 68,part,,MS_Lat_misc_d_68-partA,"Gothic bookhand, the additions by two other less neat hands",,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Lat_misc_d_68_hand_2,manuscript_6618,Lat_misc,MS_Lat_misc_d_68,MS. Lat. misc. d. 68,part,,MS_Lat_misc_d_68-partB,Gothic bookhand,,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Lat_misc_d_68_hand_3,manuscript_6618,Lat_misc,MS_Lat_misc_d_68,MS. Lat. misc. d. 68,part,,MS_Lat_misc_d_68-partC,Gothic bookhand,,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Lat_misc_d_68_hand_4,manuscript_6618,Lat_misc,MS_Lat_misc_d_68,MS. Lat. misc. d. 68,part,,MS_Lat_misc_d_68-partD,Gothic bookhand,,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Lat_misc_d_68_hand_5,manuscript_6618,Lat_misc,MS_Lat_misc_d_68,MS. Lat. misc. d. 68,part,,MS_Lat_misc_d_68-partE,Gothic bookhand.,,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Lat_misc_d_70_hand_1,manuscript_6620,Lat_misc,MS_Lat_misc_d_70,MS. Lat. misc. d. 70,manuscript,,MS_Lat_misc_d_70,Written below top line.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_d_85_hand_1,manuscript_6629,Lat_misc,MS_Lat_misc_d_85,MS. Lat. misc. d. 85,manuscript,,MS_Lat_misc_d_85,"Humanistic capitals and italic script, in brown and pink inks. Written by Bartolomeo Fonzio.",,,,Bartolomeo Fonzio,person_162949,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_d_93_hand_1,manuscript_6631,Lat_misc,MS_Lat_misc_d_93,MS. Lat. misc. d. 93,part,MS. Lat. misc. d. 93 – Part 1,MS_Lat_misc_d_93-part1,Written by Iohannispetri de Favariis,,,,Iohannispetri de Favariis,person_541,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_d_93_hand_2,manuscript_6631,Lat_misc,MS_Lat_misc_d_93,MS. Lat. misc. d. 93,part,MS. Lat. misc. d. 93 – Part 2,MS_Lat_misc_d_93-part2,Written by Marchinus and authenticated by the notary Iohannesiacobus Surlioni de Gravanago ex Nobilibus de Ruyno,,,,Marchinus; Iohannesiacobus Surlioni de Gravanago ex Nobilibus de Ruyno,person_809 person_538,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_e_2_hand_1,manuscript_6647,Lat_misc,MS_Lat_misc_e_2,MS. Lat. misc. e. 2,manuscript,,MS_Lat_misc_e_2,"Gothic. The scribe usually wrote the first word of each section in full despite leaving a space for an enlarged red initial, thus most texts begin with a repeated first letter: Mmedicina, Eelementa, Mmembrum, Ooperaciones, etc.",,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Lat_misc_e_80_hand_1,manuscript_6660,Lat_misc,MS_Lat_misc_e_80,MS. Lat. misc. e. 80,manuscript,,MS_Lat_misc_e_80,Humanist hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_e_81_hand_1,manuscript_6661,Lat_misc,MS_Lat_misc_e_81,MS. Lat. misc. e. 81,manuscript-composite,,MS_Lat_misc_e_81,seven originally separate sections each by a different scribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_e_87_hand_1,manuscript_6665,Lat_misc,MS_Lat_misc_e_87,MS. Lat. misc. e. 87,manuscript,,MS_Lat_misc_e_87,Poor humanist hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_e_90_hand_1,manuscript_6666,Lat_misc,MS_Lat_misc_e_90,MS. Lat. misc. e. 90,manuscript,,MS_Lat_misc_e_90,Written mostly above top line.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_e_92_hand_1,manuscript_6668,Lat_misc,MS_Lat_misc_e_92,MS. Lat. misc. e. 92,manuscript,,MS_Lat_misc_e_92,Humanist hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_e_93_hand_1,manuscript_6669,Lat_misc,MS_Lat_misc_e_93,MS. Lat. misc. e. 93,manuscript,,MS_Lat_misc_e_93,"Fols. 1r-37r, secretary with some anglicana forms",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_e_93_hand_2,manuscript_6669,Lat_misc,MS_Lat_misc_e_93,MS. Lat. misc. e. 93,manuscript,,MS_Lat_misc_e_93,"Fols. 37r-54r, anglicana",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_e_94_hand_1,manuscript_6670,Lat_misc,MS_Lat_misc_e_94,MS. Lat. misc. e. 94,manuscript,,MS_Lat_misc_e_94,Written above top line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_e_100_hand_1,manuscript_6633,Lat_misc,MS_Lat_misc_e_100,MS. Lat. misc. e. 100,manuscript,,MS_Lat_misc_e_100,Various hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_e_110_hand_1,manuscript_6637,Lat_misc,MS_Lat_misc_e_110,MS. Lat. misc. e. 110,manuscript,,MS_Lat_misc_e_110,Various humanistic hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_e_111_hand_1,manuscript_6638,Lat_misc,MS_Lat_misc_e_111,MS. Lat. misc. e. 111,manuscript,,MS_Lat_misc_e_111,"In two small current hands, fol.1–17va, 17vb-end",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_e_113_hand_1,manuscript_6639,Lat_misc,MS_Lat_misc_e_113,MS. Lat. misc. e. 113,manuscript,,MS_Lat_misc_e_113,Good bookhand with secretary features; guides survive for rubrics which were never executed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_e_118_hand_1,manuscript_6640,Lat_misc,MS_Lat_misc_e_118,MS. Lat. misc. e. 118,manuscript,,MS_Lat_misc_e_118,bâtarde bourgignonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_e_122_hand_1,manuscript_6642,Lat_misc,MS_Lat_misc_e_122,MS. Lat. misc. e. 122,part,MS. Lat. misc. e. 122 – Part 1,MS_Lat_misc_e_122-part1,Written in a humanistic cursive hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_e_123_hand_1,manuscript_6643,Lat_misc,MS_Lat_misc_e_123,MS. Lat. misc. e. 123,manuscript,,MS_Lat_misc_e_123,"Two similar informal gothic bookhands: a fol.1r–13r l.9, 15r–24v; b fol.13r l.10–14v, 25v–30r",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_e_125_hand_1,manuscript_6644,Lat_misc,MS_Lat_misc_e_125,MS. Lat. misc. e. 125,manuscript,,MS_Lat_misc_e_125,Anglicana,,,,,,,,,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Lat_misc_e_127_hand_1,manuscript_6645,Lat_misc,MS_Lat_misc_e_127,MS. Lat. misc. e. 127,manuscript,,MS_Lat_misc_e_127,Fine rounded bookhands by several scribes; fols. 87r-88v with additions in an Italian cursive hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_f_34_hand_1,manuscript_6677,Lat_misc,MS_Lat_misc_f_34,MS. Lat. misc. f. 34,manuscript,,MS_Lat_misc_f_34,Writing below top line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_misc_f_40_hand_1,manuscript_6680,Lat_misc,MS_Lat_misc_f_40,MS. Lat. misc. f. 40,manuscript,,MS_Lat_misc_f_40,Written by Johannes Laurentii of Siena,,,,Johannes Laurentii of Siena,person_638,,,,,,,,,,,,,,,,,,,,,,,,
