metadata: addition UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,overview: additions,locus: locus,locus: from,locus: to,people: author name(s),people: author ID(s),people: scribe name(s),people: scribe ID(s),people: signer name(s),people: signer ID(s),people: former owner name(s),people: former owner ID(s),people: other person name(s),people: other person ID(s),bibliography: bibl(s),bibliography: title(s),bibliography: ref(s),bibliography: ref URI(s)
MS_Holkham_Gr_67_addition_2,manuscript_6193,Holkham_gr,MS_Holkham_Gr_67,MS. Holkham Gr. 67,manuscript,,MS_Holkham_Gr_67,fol. 9r: ὅπου εὔρωμεν τὴν ἀράδαν του ἐναρ μέλει βοηθεῖν.,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_67_addition_3,manuscript_6193,Holkham_gr,MS_Holkham_Gr_67,MS. Holkham Gr. 67,manuscript,,MS_Holkham_Gr_67,"fol. 14v: pen trial: βηθοὺ ανεκαληψε πιθμαινα και δια ξειρας εκίους ελκι εν αυτο κατακαληψας αντηπάλους ο κραταιος εν πολαιμις (Heirm. of the 1st Ode of the Theophany Canon, Cosmas the Melodist, Menaion Rome ΙΙΙ, 146, Βυθοῦ ἀνεκάλυψε πυθμένα).",,,,,,,,,,,,,,,,,
MS_Holkham_Gr_67_addition_4,manuscript_6193,Holkham_gr,MS_Holkham_Gr_67,MS. Holkham Gr. 67,manuscript,,MS_Holkham_Gr_67,"fol. 15v: signature of Παρθένιος and other notes on margin: i) των μεν ετεὶχούν τοῦ πάντες δείχη τοῦ δε διχνυτου ου δημτον ου γενεται; ii) ας κατεβαση τω ποταμι και επιραι ταις μεγάλαις πετρες τον ηστω μοναστειριν / την στενει και τεθλημένην οδον. // pen trial: δους γυναῖκα εἰς χίον αποστελει γεναται ουν εξ αυτεις βασιλειος υστερον παραιχορεισε καδμος ως αυτου μετὰ τειρεσιου γεν.( = vol. 1, 43. 1–3).",,,,,,,,,,,,,,,,,
MS_Holkham_Gr_67_addition_5,manuscript_6193,Holkham_gr,MS_Holkham_Gr_67,MS. Holkham Gr. 67,manuscript,,MS_Holkham_Gr_67,fol. 113v: … λείπει] τόδε δεκάτῳ πέμπτω τὸ πρῶτον φύλλον,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_67_addition_6,manuscript_6193,Holkham_gr,MS_Holkham_Gr_67,MS. Holkham Gr. 67,manuscript,,MS_Holkham_Gr_67,fol. 122r: λείπει ἐδῶ τέτραδον δεκάτω πέμπτω: τὸ ὕστερον φύλλον,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_67_addition_7,manuscript_6193,Holkham_gr,MS_Holkham_Gr_67,MS. Holkham Gr. 67,manuscript,,MS_Holkham_Gr_67,fol. 255r: mathematical calculations on the margin with different ink (brown).,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_67_addition_8,manuscript_6193,Holkham_gr,MS_Holkham_Gr_67,MS. Holkham Gr. 67,manuscript,,MS_Holkham_Gr_67,fol. 434v: +ἣς δώξα: χριστὸς ἀμί ἐπείη τοὺς ζρκεη : πό: χριστὸς κατάβασἑος ἡ· γη· λστ ο πα πνέυματι παρθένηος,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_67_addition_9,manuscript_6193,Holkham_gr,MS_Holkham_Gr_67,MS. Holkham Gr. 67,manuscript,,MS_Holkham_Gr_67,fol. 469r: λείπει ἐδῶ τέτραδον (crossed out).,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_67_addition_10,manuscript_6193,Holkham_gr,MS_Holkham_Gr_67,MS. Holkham Gr. 67,manuscript,,MS_Holkham_Gr_67,fol. 504v: + εἰς δόξα Χριστὸς (the ink was faded),,,,,,,,,,,,,,,,,
MS_Holkham_Gr_67_addition_11,manuscript_6193,Holkham_gr,MS_Holkham_Gr_67,MS. Holkham Gr. 67,manuscript,,MS_Holkham_Gr_67,fol. 530r: ἐπὰν ἡ βρεθῆ ἕτερον (crossed out).,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_67_addition_12,manuscript_6193,Holkham_gr,MS_Holkham_Gr_67,MS. Holkham Gr. 67,manuscript,,MS_Holkham_Gr_67,fol. 531r: ἐβάλθη ἀλλὰ νὰ μὴν εὔρωμεν ἕτερον,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_68_addition_1,manuscript_6194,Holkham_gr,MS_Holkham_Gr_68,MS. Holkham Gr. 68,manuscript,,MS_Holkham_Gr_68,": fol. 4r: αἱ ὁμοιλίαι ἐκ τοῦ αου ἑωθηνοῦ μέχρη τέλους εἰσὶν εἰς ἕτερον τόμον, μετὰ τοῦ χαλκηδόνος. fol. 299r: αἱ ἑτέραι ὁμοιλίαι αἰ γραφεῖσαι ἐν τῷ πίνακῃ εἰσὶν μετὰ τοῦ χαλκιδόνος εἰς ἕτερον τόμον. The text is annotated by J. Morezenos.",,,,,,,,,,,,J. Morezenos,person_106872042,,,,
MS_Holkham_Gr_69_addition_1,manuscript_6195,Holkham_gr,MS_Holkham_Gr_69,MS. Holkham Gr. 69,manuscript,,MS_Holkham_Gr_69,fol. 1v (the same hand who added the Table of Contents): Εἰσὴ καὶ ἑτέραι ὁμοιλίαι τοῦ χαλκηδῶνος· ἀλλ᾽ ἔχουση εἴδιον πίνακα· εἰς τὸ τέλος τῶν ἄνωθε λόγων·,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_69_addition_2,manuscript_6195,Holkham_gr,MS_Holkham_Gr_69,MS. Holkham Gr. 69,manuscript,,MS_Holkham_Gr_69,Extensively annotated by J. Morezenos.,,,,,,,,,,,,J. Morezenos,person_106872042,,,,
MS_Holkham_Gr_70_addition_1,manuscript_6197,Holkham_gr,MS_Holkham_Gr_70,MS. Holkham Gr. 70,manuscript,,MS_Holkham_Gr_70,"fol. 118r (crossed out because of its content): οὐχ ἡ καθολικὴ ἐκκλησία παιδάριον ἀπεδοκιμάσατω· ἀλλ᾽ ἡ παρασυναγωγὴ τῶν φρενοβλαβῶν παλαμητῶν. (another hand, possibly the same who crossed out the text, added): πῶς λέγεις παλαμήτας",,,,,,,,,,,,,,,,,
MS_Holkham_Gr_70_addition_2,manuscript_6197,Holkham_gr,MS_Holkham_Gr_70,MS. Holkham Gr. 70,manuscript,,MS_Holkham_Gr_70,fol. 196v: χάρις χάριν σοι τοῦ τέλους τελεσφόρει.,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_70_addition_3,manuscript_6197,Holkham_gr,MS_Holkham_Gr_70,MS. Holkham Gr. 70,manuscript,,MS_Holkham_Gr_70,fol. 218v: ἐπίστ·ων γεναιαν και χάριν/ + ᾳυπη´ Ιουνίου ε´μνήσθητι κύριε τὴν ψυχὴν τοῦ δούλου σου ανδρέου τοῦ τελους του ανασταςη σηνβιαν καὶ τῶν τέκνων αὐτοῦ. Διὰ χειρὸς κἀμου ἀνδρέου τοῦ τέλευτην·,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_70_addition_4,manuscript_6197,Holkham_gr,MS_Holkham_Gr_70,MS. Holkham Gr. 70,manuscript,,MS_Holkham_Gr_70,"+ ὣσπερ ξαίνἢν χαίροντες· ἠδεὶν πατρίδαν καὶ ὑ θαλαταίυοντες/ ἔβρίν λημέναν. οὐτὸς καὶ ὑ βιβλογράφοντες ἐβριν τὸ τέλος, Cf DBBE http://www.dbbe.ugent.be/type/view/id/2678/",,,,,,,,,,,,,,,,http://www.dbbe.ugent.be/type/view/id/2678/,http://www.dbbe.ugent.be/type/view/id/2678/
MS_Holkham_Gr_71_addition_1,manuscript_6198,Holkham_gr,MS_Holkham_Gr_71,MS. Holkham Gr. 71,manuscript,,MS_Holkham_Gr_71,"fol. 70r: another hand, not the main scribe added the following syllogism from Michael Psellos, Ἔφοδος σὐντομος καὶ σαφὴς τῆς εὑρέσεως τῶν συλλογισμῶν τῶν τριῶν σχημάτων τῆς λογικῆς πραγματείας τοῦ Ἀριστοτέλους γεγονυῖα παρὰ τοῦ ὑπάτου τῶν φιλοσόφων καὶ πατρικίου κυροῦ Μιχαὴλ τοῦ Ψελλοῦ, πῶς ὁφείλει εὑρίσκειν ὁ ζητῶν ἕκαστον αὐτῶν ὡς ἔχει τάξεως, ἤτοι ἐν πρώτῳ ἢ ἐν δευτέρῳ ἢ ἐν τρίτῳ σχήματι, Iter Psellianum [742] PHI. 19, ed. J. Duffy, Michaelis Pselli Philosophica Minora, vol. 1, Opuscula Logica, Physica, Allegorica, Alia, Opusc. 53, p. 237: γράμματα ἔγραψε γραφίδι τεχνικὸς: +ἔγραψε· κάτεχε· μέτρον· ἄχολον:+ἅπασι σθεναρός: ἰσάκις ἀσπίδι· ὁμαλός φέριστος",,,,Michael Psellos,person_9856247,,,,,,,,,,"Michaelis Pselli Philosophica Minora, vol. 1, Opuscula Logica, Physica, Allegorica, Alia",,
MS_Holkham_Gr_71_addition_2,manuscript_6198,Holkham_gr,MS_Holkham_Gr_71,MS. Holkham Gr. 71,manuscript,,MS_Holkham_Gr_71,"fol. 232v: Monocondyle (in blank ink), interpreted possibly as: δόξα σοι ὁ θ(εὸ)ς, see J. Munitiz, p. xix, fn. 11.",,,,,,,,,,,,,,,,,
MS_Holkham_Gr_71_addition_3,manuscript_6198,Holkham_gr,MS_Holkham_Gr_71,MS. Holkham Gr. 71,manuscript,,MS_Holkham_Gr_71,"fol. 233r: Epigram in twelve syllables on the Holy Cross written in red ink, by the main scribe, and surrounds two simple crosses appended on the head piece: Σταυρὲ περιπόθητε τοῦ κόσμου κλέος· ἀπὸ πάσης ῥῦσαι με τοῦ διαβόλου/προσβολῆς πανσέβαστον τοῦ᾽μοῦ δεσπότου σκῆπτρων καὶ κραταίωμα πιστῶν ἁπάντων.",,,,,,,,,,,,,,,,,
MS_Holkham_Gr_71_addition_4,manuscript_6198,Holkham_gr,MS_Holkham_Gr_71,MS. Holkham Gr. 71,manuscript,,MS_Holkham_Gr_71,fol. 264v: (in red ink) + δόξα τῶ θ(ε)ῶ τὸ τέλος πάντων ἕνεκεν ἀμὴν. Also as monocondyle: τέλος τοῦ νομίμου.,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_71_addition_5,manuscript_6198,Holkham_gr,MS_Holkham_Gr_71,MS. Holkham Gr. 71,manuscript,,MS_Holkham_Gr_71,fol. 279r: Κ(ύρι)ε Ἰ(ησο)ῦ Χ(ριστ)ὲ ὁ Θ(εὸ)ς ἡμ(ῶν) ἐλέησον ἡμᾶς.,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_71_addition_6,manuscript_6198,Holkham_gr,MS_Holkham_Gr_71,MS. Holkham Gr. 71,manuscript,,MS_Holkham_Gr_71,fol. 350r: pen-trial on top: μέν ὅρους συ ὑπ(ά)ρχ(εις an ων)?,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_71_addition_7,manuscript_6198,Holkham_gr,MS_Holkham_Gr_71,MS. Holkham Gr. 71,manuscript,,MS_Holkham_Gr_71,"fols. 351r-351v: ink drawings, Italian? sketches 15th-16th c. with the head of Christ (fol. 351r) and the Virgin with Child, (fol. 351v).",,,,,,,,,,,,,,,,,
MS_Holkham_Gr_72_addition_1,manuscript_6199,Holkham_gr,MS_Holkham_Gr_72,MS. Holkham Gr. 72,manuscript,,MS_Holkham_Gr_72,Occasionally annotated by J. Morezenos.,,,,,,,,,,,,J. Morezenos,person_106872042,,,,
MS_Holkham_Gr_72_addition_2,manuscript_6199,Holkham_gr,MS_Holkham_Gr_72,MS. Holkham Gr. 72,manuscript,,MS_Holkham_Gr_72,fol. 166r (in Morezenos’ hand): Εὕρηνται καὶ ἐν ἑνὶ τετραδίῳ ταῦτα.,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_73_addition_1,manuscript_6200,Holkham_gr,MS_Holkham_Gr_73,MS. Holkham Gr. 73,manuscript,,MS_Holkham_Gr_73,"fol. iii(r): various notes on philosophy: δυνάμει καθ᾽ ἐπιστήμην, ἐνεργίᾳ κατὰ τὸ θεωρεῖν (?)/ mesum angeli dissemum efficie D. T.",,,,,,,,,,,,,,,,,
MS_Holkham_Gr_73_addition_2,manuscript_6200,Holkham_gr,MS_Holkham_Gr_73,MS. Holkham Gr. 73,manuscript,,MS_Holkham_Gr_73,fol. 5: (sup lin in red ink): ἱστέον ὅτι τῆς λογικῆς ἑκόντες εἶναι παρίεμεν διὰ τὸ ἐν τύποις ταῦτα κεκτῆσθαι.,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_73_addition_3,manuscript_6200,Holkham_gr,MS_Holkham_Gr_73,MS. Holkham Gr. 73,manuscript,,MS_Holkham_Gr_73,fol. 70r: 1635 α νοεμ;,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_73_addition_4,manuscript_6200,Holkham_gr,MS_Holkham_Gr_73,MS. Holkham Gr. 73,manuscript,,MS_Holkham_Gr_73,fol. 211v: ἕως ὧδε ἐν τῷ πρωτοτύπῳ,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_74_addition_1,manuscript_6201,Holkham_gr,MS_Holkham_Gr_74,MS. Holkham Gr. 74,manuscript,,MS_Holkham_Gr_74,fol. 133r: δόξα τῷ παναγάθῳ θεῷ,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_75_addition_1,manuscript_6202,Holkham_gr,MS_Holkham_Gr_75,MS. Holkham Gr. 75,manuscript,,MS_Holkham_Gr_75,"fol. iii(r): Two notes in hand of J. Morezenos i) on the sign of cross: tit. Χαί περὶ τοῦ τιμίου Σταυροῦ, τῶν θεολόγων. inc. οἱ τρεῖς δάκτυλοι τῆς χειρὸς … des. ἀριστερὸν (sup lin βον) ὄντα τὸν (sup lin αον) διάβολον. ii) on the authorship of the Troparion of the Second Antiphon sung at the Divine Liturgies of J. Chrysostom and Basil of Caeserea, inc. Τὸ ὁ μονογενὴς υἱὸς. Ἰωσὴφ καὶ Νικοδήμου ποίημα … des. προσθεῖναι ἢ ἐκβαλεῖν τι.",,,,,,,,,,,,J. Morezenos,person_106872042,,,,
MS_Holkham_Gr_75_addition_2,manuscript_6202,Holkham_gr,MS_Holkham_Gr_75,MS. Holkham Gr. 75,manuscript,,MS_Holkham_Gr_75,"fol. iii(v): syllogism from Michael Psellos, Ἔφοδος σὐντομος καὶ σαφὴς τῆς εὑρέσεως τῶν συλλογισμῶν τῶν τριῶν σχημάτων τῆς λογικῆς πραγματείας τοῦ Ἀριστοτέλους γεγονυῖα παρὰ τοῦ ὑπάτου τῶν φιλοσόφων καὶ πατρικίου κυροῦ Μιχαὴλ τοῦ Ψελλοῦ, πῶς ὁφείλει εὑρίσκειν ὁ ζητῶν ἕκαστον αὐτῶν ὡς ἔχει τάξεως, ἤτοι ἐν πρώτῳ ἢ ἐν δευτέρῳ ἢ ἐν τρίτῳ σχήματι>, Iter Psellianum [742] PHI. 19, ed. J. Duffy, Michaelis Pselli Philosophica Minora, vol. 1, Opuscula Logica, Physica, Allegorica, Alia, Opusc. 53, p. 237: γράμματα ἔγραψε γραφίδι τεχνικὸς, followed by further syllogisms about death divided in four rows. Cf. also MS. Holkham Gr. 71, fol. 70r for the same Psellian syllogism.",,,,,,,,,,,,,,,,,
MS_Holkham_Gr_75_addition_3,manuscript_6202,Holkham_gr,MS_Holkham_Gr_75,MS. Holkham Gr. 75,manuscript,,MS_Holkham_Gr_75,"fol. 21v: (sup lin in red ink) τὸ παρὸν ἱς´κεφάλαιον· περιέχει καὶ ἕτερα κεφάλαια, ι´· ἐννόησον εἰς τὸν πίνακα.",,,,,,,,,,,,,,,,,
MS_Holkham_Gr_75_addition_4,manuscript_6202,Holkham_gr,MS_Holkham_Gr_75,MS. Holkham Gr. 75,manuscript,,MS_Holkham_Gr_75,"fol. 112r: δόξα τῷ θεῷ τῷ δόντι ἀρχὴν, καὶ τέλος.",,,,,,,,,,,,,,,,,
MS_Holkham_Gr_75_addition_5,manuscript_6202,Holkham_gr,MS_Holkham_Gr_75,MS. Holkham Gr. 75,manuscript,,MS_Holkham_Gr_75,"fol. 157v: Τετερμάτωται· τουτί, τὸ πιξύδιον, ὦδε.",,,,,,,,,,,,,,,,,
MS_Holkham_Gr_75_addition_6,manuscript_6202,Holkham_gr,MS_Holkham_Gr_75,MS. Holkham Gr. 75,manuscript,,MS_Holkham_Gr_75,"fol. 259r: Extract from Theognostos Chapters, tit. κεφάλαιον εὑρεθὲν ἐν τοῖς τῶν ἁγίων πατέρων διδάγμασι θεογνώστου Σ(?)αις. inc. εἶδον ἐγὼ πολλοὺς τῶν ἀναξίως ἱερουργούντων … des. καταλιπούσης αὐτὸν τῆς ψυχῆς. ed. J. A. Munitiz, Theognosti Thesaurus, Turnhout, 1979, p. 184, Chapter 17, Section C8, 617–627. Also pen-trials by two different hands in Greek: δοκήμιον τοῦ κοντηλίου, καὶ τοῦ μελανίου ὅτι χρεῖα ἐστὶ τοῦ δοκιμάζειν, and possibly in Italian.",,,,,,,,,,,,,,"ed. J. A. Munitiz, Theognosti Thesaurus, Turnhout, 1979, p. 184, Chapter 17, Section C8, 617–627.",Theognosti Thesaurus,,
MS_Holkham_Gr_76_addition_1,manuscript_6203,Holkham_gr,MS_Holkham_Gr_76,MS. Holkham Gr. 76,manuscript,,MS_Holkham_Gr_76,Substantially annotated by J. Morezenos.,,,,,,,,,,,,J. Morezenos,person_106872042,,,,
MS_Holkham_Gr_77_addition_1,manuscript_6204,Holkham_gr,MS_Holkham_Gr_77,MS. Holkham Gr. 77,manuscript,,MS_Holkham_Gr_77,Copiously annotated by Morezenos. At the end of fol. 381r: τῷ θεῷ (subscr. τέλος in monokondylon) δόξα·/ in red ink: δόξα τῷ ἁγίῳ/ θεῷ,,,,,,,,,,,,Morezenos,person_106872042,,,,
MS_Holkham_Gr_78_addition_1,manuscript_6205,Holkham_gr,MS_Holkham_Gr_78,MS. Holkham Gr. 78,manuscript,,MS_Holkham_Gr_78,Copiously annotated by Morezenos.,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_81_addition_1,manuscript_6209,Holkham_gr,MS_Holkham_Gr_81,MS. Holkham Gr. 81,manuscript-composite,MS. Holkham Gr. 81 – Part 1 (fols. 1–135) MS. Holkham Gr. 81 – Part 2 (fols. 136–320),MS_Holkham_Gr_81,fol. iiir: Concordia vel passion cum/ ἠ ὁμόνοια τοῦ μορζῆ αὐξάνεται; fol. 320v (at the bottom): later note in pencil almost eligible now.,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_82_addition_1,manuscript_6210,Holkham_gr,MS_Holkham_Gr_82,MS. Holkham Gr. 82,manuscript,,MS_Holkham_Gr_82,"fol. iiir: Γήθεο καυχομένη μᾶλα ὡς Ἐκατόμπολις οὔσα κρήτεα καὶ πρώτη ἐν πτολέεσσι πᾶσαις Καταπῶς ὁ ἡλίος τὴν νύκτα κρύβεται, ὄχ λαμβάνεται καὶ ὄταν εἶχκρυπτόμενος φαῖνεται ἀλλ οὐ καὶ φέγγει καὶ λαμπρύνει οὕτω καὶ ἂν ἄπαυσω ὁλίγον ἡ ἀξιά σου ἀλλὰ οὐδὲν ἐλύθη καὶ ἐκεῖ ἀποῦ εἶχεν κρυβόμενον πάλιν φέγγει καὶ λαμπρύνει",,,,,,,,,,,,,,,,,
MS_Holkham_Gr_82_addition_2,manuscript_6210,Holkham_gr,MS_Holkham_Gr_82,MS. Holkham Gr. 82,manuscript,,MS_Holkham_Gr_82,fol. 128v: ἐτελειώθη τὸ παρὸν παλεὼν·,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_82_addition_3,manuscript_6210,Holkham_gr,MS_Holkham_Gr_82,MS. Holkham Gr. 82,manuscript,,MS_Holkham_Gr_82,"fol. 235r: δόξα σοι ὁ θεός μου καὶ κύριος δόξα σοι· σὺν τὴ υπεραγία θεοτόκω καὶ τῶ τιμίω προδρόμω καὶ πασι ἁγίοις (an πάντας ἁγίους?) δόξα σοι. See also C. McCown, The Testament of Solomon, edited from Manuscripts at Mount Athos, Bologna, Holkham Hall, Jerusalem, London, Milan, Paris and Vienna, Leipzig 1922, p. 75*, apparatus",,,,,,,,,,,,,,"C. McCown, The Testament of Solomon, edited from Manuscripts at Mount Athos, Bologna, Holkham Hall, Jerusalem, London, Milan, Paris and Vienna, Leipzig 1922, p. 75*, apparatus","The Testament of Solomon, edited from Manuscripts at Mount Athos, Bologna, Holkham Hall, Jerusalem, London, Milan, Paris and Vienna",,
MS_Holkham_Gr_82_addition_4,manuscript_6210,Holkham_gr,MS_Holkham_Gr_82,MS. Holkham Gr. 82,manuscript,,MS_Holkham_Gr_82,fol. 274r: εγω μεν παπα γεώργιος φρ γαμαρ (μοσχάμπαρ?) ημων θ,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_82_addition_5,manuscript_6210,Holkham_gr,MS_Holkham_Gr_82,MS. Holkham Gr. 82,manuscript,,MS_Holkham_Gr_82,fol. 276v: ὅρος ἅπαντα τὰ παρὰ τῶν ἁγίων πατέρων καινοτομηθέντα ἢ μετὰ τούτων πραχθησόμενα ἀνάθεμα γης; Pen-trials by different hand: Χριστὸς γεννᾶτε δοξάσατε (bis),,,,,,,,,,,,,,,,,
MS_Holkham_Gr_82_addition_6,manuscript_6210,Holkham_gr,MS_Holkham_Gr_82,MS. Holkham Gr. 82,manuscript,,MS_Holkham_Gr_82,"fol. 289v: Excerpts with Hymns for the Archangels: i) Ἰω Δαμασκηνοῦ ἔθου τῶν κτισμάτων ἀπαρχὴν οὐσίαν τὴν ἀσώματον ποιητὰ τῶν ἀγγέλων. Beginning of the second troparion of the 1st ode of the 1st Canon in Honour of the Archangels by John the Monk (8 November), See MenR II, p. 81; ii) ἀγγέλους ἐπέστησας φύλακας τοῖς ἀνθρώποις ὡς εὔσπλαγχνος διακόνους ἀνέδειξας τῆς σωτηρίας τῶν σῶν θεραπώντων. The third troparion of the 3rd ode of the 1st Canon in Honour of the Archangels by John the Monk (8 November), See MenR II, p. 82. iii) ἰωσὴφ ὤφθης προηγούμενος τοῦ πάλαι ἰσραὴλ· προσταγαῖς τοῦ ἐξ ἰακὼβ· τοῖς βροτοῖς παχύτητι ὀφθεὶς σώματος Μιχαὴλ ἀσώματε· Τῶν ἀγγέλων ἀρχιστράτηγε. First troparion of the 5th Ode of the 1st Canon in Honour of Archangel Michael., composed by Joseph the Hymnographer (6 September), See MenR I, p. 69. iv) Ἰω. Δαμ./ Θεοπρεπῶς ἐκ μὴ ὄντων κύριε τῷ λόγω σου παρήγαγες, οὐσίας τῶν ἐπουρανίων ἀθανάτωω στρατιῶν φωτοειδεῖς αὐτὰς ἐργασάμενος. First troparion of the 6th ode of the 1st Canon in Honour of the Archangels by John the Monk (8 November), See MenR II, p. 84. ἐγὼ μὲν οἰ με ζη λέγω σοι",,,,,,,,,,,,,,,,,
MS_Holkham_Gr_83_addition_1,manuscript_6211,Holkham_gr,MS_Holkham_Gr_83,MS. Holkham Gr. 83,manuscript,,MS_Holkham_Gr_83,fol. iir-iiv: notes related to the content of the MS by W. Roscoe and an additional explanatory note signed by C. W. James.,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_83_addition_2,manuscript_6211,Holkham_gr,MS_Holkham_Gr_83,MS. Holkham Gr. 83,manuscript,,MS_Holkham_Gr_83,fol. 182r: +ἄλφα· βῆτα· γάμμα· δέλτα· ἐ· ζῆτα· ἦτα· θῆτα· ἰῶτα· κάππα· λάμβδα· μῦ· νῦ· ξῖ· ὁ· πῖ· ῥῶ· σῖγμα· ταῦ· ὗ· φῖ· χῖ· ψῖ· ὦ:+,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_83_addition_3,manuscript_6211,Holkham_gr,MS_Holkham_Gr_83,MS. Holkham Gr. 83,manuscript,,MS_Holkham_Gr_83,"Note of Collapse of Hagia Sophia in Constantinople 19 May 1346. On this, see P. Schreiner, Die byzantinischen Kleinchroniken. Vol. 12.2, Vienna, 1979, p. 611, A. Turyn, Dated Greek Manuscripts of the Thirteenth and Fourteenth Centuries in the Libraries of Italy, vol. 1, Urbana, Chicago, London, 1972, p. 160 and N. Ambraseys, Earthquakes in the Mediterranean and Middle East: A Multidisciplinary Study of Seismicity up to 1900, Cambridge, 2009, pp. 371–372.",,,,,,,,,,,,,,,Die byzantinischen Kleinchroniken; Dated Greek Manuscripts of the Thirteenth and Fourteenth Centuries in the Libraries of Italy; Earthquakes in the Mediterranean and Middle East: A Multidisciplinary Study of Seismicity up to 1900,,
MS_Holkham_Gr_83_addition_4,manuscript_6211,Holkham_gr,MS_Holkham_Gr_83,MS. Holkham Gr. 83,manuscript,,MS_Holkham_Gr_83,"+ μηνὶ μαΐω ιθ´ ἔν ἔτει ιςων´δ´ ἰνδικτιῶνος ιδ´κατέπεσε ὁ θεῖος καὶ οὐράνιος ναὸς τῆς ἁγίας καὶ μεγάλης τοῦ θεοῦ (sup lin καθολικῆς) ἐκκλησίας τῆς ἐπονομαζομένης τοῦ θεοῦ σοφίας τὸ καύχημα πάσης τῆς οἰκουμένης:~ At the bottom of the folio in red ink: μηνὶ ἀπριλλίῳ δεκάτη (Δευτέρα Monro-Allen. A later hand, possibly that of B. de Montfaucon, translated into Latin the note, below: Anno Domini 1346 mensis Maii 19· Indictione 14. Decidit Divinum et Caeleste templum Sancta et magna Dei Catholica Ecclesiae quae cognominatur Dei Sapientia seu Sophia, gloria universi orbis. fol. 182v: + ποῦ ἦ ἄνθρωπε ὁ γράψας ταύτην τὴν βίβλον (the same text is written twice by another hand). See B. de Montfaucon, Diarium Italicum, Paris 1702, pp. 248–249, ed. M. Maittaire, Batrachomyomachia, Graece ad veterum exemplarium fidem, London, 1721, pp. xii-xiii, ed. D. B. Monro, and T. W. Allen. Homeri Opera, vol. V, Oxford, 1912, p. 165 (siglum H2).",,,,,,,,,,,,,,,"Diarium Italicum; Batrachomyomachia, Graece ad veterum exemplarium fidem; Homeri Opera",,
