identifiers: ID,identifiers: URI (BnF),identifiers: URI (GND),identifiers: URI (ISNI),identifiers: URI (LC),identifiers: URI (Mirabile),identifiers: URI (Oxford DNB),identifiers: URI (Pinakes),identifiers: URI (SUDOC),identifiers: URI (VIAF),identifiers: URI (Wikidata),identifiers: other ref(s),identifiers: other URI(s),names: display,names: preferred,names: variant,names: crossref,names: ms,birth: birth,birth: when,birth: not before,birth: not after,birth: certainty,birth: calendar,death: death,death: when,death: not before,death: not after,death: certainty,death: calendar,floruit: floruit,floruit: when,floruit: from,floruit: to,floruit: not before,floruit: not after,floruit: certainty,floruit: calendar,biography: occupation,biography: sex,biography: nationality,biography: lang knowledge,biography: residence,biography: affiliation,bibliography: bibl(s),bibliography: note(s)
person_40171354,http://catalogue.bnf.fr/ark:/12148/cb12083604v,http://d-nb.info/gnd/118619942,http://www.isni.org/isni/0000000456712330,http://id.loc.gov/authorities/names/n50010757,,,,,https://viaf.org/viaf/40171354,http://www.wikidata.org/entity/Q137934,,,"Suger, Abbot of Saint Denis, 1081–1151",,"Suger, Abbot of Saint Denis, 1081-1151 ; Sancti Dionysii, Sugerus 1081-1151 ; Sankt-Denis, Suger von 1081-1151 ; Suger de Saint-Denis Abbé 1081-1151 ; Suger de Saint-Denis Abbot 1081-1151 ; Suger de Saint-Denis Abt 1081-1151 ; Suger of St. Denis Abbé 1081-1151 ; Suger of St. Denis Abbot 1081-1151 ; Suger of St. Denis Abt 1081-1151 ; Suger von Saint-Denis Abbé 1081-1151 ; Suger von Saint-Denis Abbot 1081-1151 ; Suger von Saint-Denis Abt 1081-1151 ; Sugerius Sancti Dionysii 1081-1151 ; Sugerus 1081-1151 ; Sugerus Abbas 1081-1151 ; Sugerus Abbé 1081-1151 ; Sugerus Parisiensis 1081-1151 ; Sugerus Sancti Dionysii, Abt 1081-1151 ; Suger 1081-1151 ; Suger Abt 1081-1151 ; Suger de Saint-Denis 1081-1151 ; Suger de Sancto Dionysio 1081-1151 ; Suger von Saint Denis 1081-1151 ; Suger von Saint-Denis 1081-1151 ; Suger von Sankt Omer 1081-1151 ; Suger von Sankt-Denis 1081-1151",,,1081,1081,1081,1081,,,1151-01-13,1151,1151,1151,,,,,,,,,,,,,,,,,,
person_40171486,https://catalogue.bnf.fr/ark:/12148/cb12461282b,https://d-nb.info/gnd/118625578,http://www.isni.org/isni/0000000063184872,http://id.loc.gov/authorities/names/n88646336,,,,,https://viaf.org/viaf/40171486,https://www.wikidata.org/wiki/Q169305,,,"Urban IV, Pope, approximately 1200–1264",,"Urban IV. Papst 1200–1264 ; Giacomo Pantaléon 1200–1264 ; Jacobus Pantaleone 1200–1264 ; Jacques Pantaléon 1200–1264 nafr http://d-nb.info/standards/elementset/gnd#EarlierNameOfThePerson Frueherer Name ; Jacques de Troyes 1200–1264 ; Pantaléon, Jacques 1200–1264 ; Urbain IV. Pape 1200–1264 ; Urbain IV Papst 1200–1264 ; Urbano IV. Papa 1200–1264 ; Urbanus IV. Papa 1200–1264 ; Urbanus IV Papst 1200–1264 ; Urbanus Papa, 4 1200–1264 ; Urban IV. Papa 1200–1264 ; Urban IV Papst 1200–1264",,,,1200,1200,1200,,,,1264-10-02,1264-10-02,1264-10-02,,,,,,,,,,,,,,,,,,
person_40174477,http://catalogue.bnf.fr/ark:/12148/cb119188277,http://d-nb.info/gnd/118789961,http://www.isni.org/isni/0000000454758685,http://id.loc.gov/authorities/names/n80056870,,,,http://www.idref.fr/027060950/id,https://viaf.org/viaf/40174477,http://www.wikidata.org/entity/Q160424 https://www.wikidata.org/wiki/Q6067560,,,"Paul, the Deacon, approximately 720–799?",,"Diaconus, Paulus, 720–799; Diakonus, Paulus, 720–799; Paolo, Diacono, 720–799; Paolo, Varnefrido, 720–799; Paolo, il Diacono, 720–799; Paullus, Diaconus, 720–799; Paulus Winfridus, Diaconus, 720–799; Paulus, Aquilegiensis, 720–799; Paulus, Casinensis, 720–799; Paulus, Diakonus, 720–799; Paulus, Epitomator, 720–799; Paulus, Foroiuliensis, 720–799; Paulus, Forojuliensis, 720–799; Paulus, Levita, 720–799; Paulus, Warnefridi, 720–799; Paulus, Warnefridus, 720–799; Paulus, Winfridus, 720–799; Paulus, von Friaul, 720–799; Paul, Warnefrid, 720–799; Paul, le Diacre, 720–799; Paul, the Deacon, 720–799; Paul, von Friaul, 720–799; Pavel, Diakon, Mnich Cassinsky, 720–799; Pavel, Mnich Cassinsky, Diakon, 720–799; Warnefridi, Paulus, 720–799; Warnefridus, Paulus, 720–799; Warnefridus, Paulus, Diaconus, 720–799; Warnefried, Paul, 720–799; Warnfried, 720–799; Winfridus, Paulus, 720–799; Winfried, Paul, 720–799","Diacono, Paolo, 720–799; Levita, Paulus, 720–799; Warnefrid, Paulus, 720–799",,720-01-01,720,720,720,,,799-01-01,799,799,799,,,,,,,,,,,,,,,,,,
person_40175167,http://catalogue.bnf.fr/ark:/12148/cb12546671r,http://d-nb.info/gnd/118828851,http://www.isni.org/isni/0000000083431084,http://id.loc.gov/authorities/names/nr90001471,,,,http://www.idref.fr/068525869/id,https://viaf.org/viaf/40175167,http://www.wikidata.org/entity/Q785250,,,"Petrus, Comestor, active 12th century",,"Comestor, Petr, 1100–1179; Comestor, Pierre, 1100–1179; Peter, Comestor, 1100–1179; Petrus, Comestor-Manducator, 1100–1179; Petrus, Edax, 1100–1179; Petrus, Manducator, 1100–1179; Petrus, Prespiter, 1100–1179; Petrus, Trecensis, 1100–1179; Petrus, Tricassinus, 1100–1179; Petr, Comestor, 1100–1179; Pierre, Comestor, 1100–1179; Pierre, de Troyes, 1100–1179; Pierre, le Mangeur, 1100–1179; Pietro, Comestore, 1100–1179; Pseudo-Petrus, Comestor, 1100–1179","Comestor, Petrus, 1100–1179; Manducator, Petrus, 1100–1179",,1100-01-01,1100,1100,1100,,,1179-10-22,1179,1179,1179,,,,,,,,,,,,,,,,,,
person_40176915,http://catalogue.bnf.fr/ark:/12148/cb13092835s,http://d-nb.info/gnd/118905821,http://www.isni.org/isni/0000000354457383,http://id.loc.gov/authorities/names/nr91025249,,,,http://www.idref.fr/033916748/id,https://viaf.org/viaf/40176915,http://www.wikidata.org/entity/Q3387411,,,"Pierre, de Peckham, –1293",,"Peckham, Peter of, –1293; Peckham, Pierre de, –1293; Peter, d'Abernon, –1293; Peter, of Peckham, –1293; Pierre, d'Abernon de Peckham, –1293; Pierre, d'Abernon, –1293; Pierre, d'Abernun, –1293; Pierre, de Feccham, –1293",,,,,,,,,1293-08-21,1293,1293,1293,,,,,,,,,,,,,,,,,,
person_40180602,,http://d-nb.info/gnd/119084147,http://www.isni.org/isni/000000008077038X,http://id.loc.gov/authorities/names/no92011591,,,,http://www.idref.fr/135693160/id,https://viaf.org/viaf/40180602,http://www.wikidata.org/entity/Q395582,,,"Barbarigo, Agostino, 1419–1501",,"Augustinus, Barbadicus, 1419–1501; Barbadicus, Augustinus, 1419–1501; Barrbarigo, Augustinus, 1419–1501","Agostino, Barbarigo, 1419–1501",,1419-01-01,1419,1419,1419,,,1501-08-20,1501,1501,1501,,,,,,,,,,,,,,,,,,
person_40183277,https://catalogue.bnf.fr/ark:/12148/cb12976691p,http://d-nb.info/gnd/119211106,http://www.isni.org/isni/0000000110253982,http://id.loc.gov/authorities/names/n95083168,,,,http://www.idref.fr/16711820X/id,https://viaf.org/viaf/40183277,http://www.wikidata.org/entity/Q2268287,,,"Acquaviva, Belisario",,"Acquaviva, Belisar, 1464–1528; Acquavivus, Belisarius, 1464–1528; Aquaviva di Aragona, Belisario, 1464–1528; Aquaviva, Belisar, 1464–1528; Aquivivus, Belisarius, 1464–1528; Aragona, Belisario Aquaviva di, 1464–1528; Belisarius, Herzog von Nardo, 1464–1528; Belisarius, Aquaviva, 1464–1528","Belisario, Acquaviva, 1464–1528",,1464-01-01,1464,1464,1464,,,1528-07-24,1528,1528,1528,,,,,,,,,,,,,,,,,,
person_40184631,FRBNF178752674,http://d-nb.info/gnd/119269023,http://www.isni.org/isni/0000000049032223,http://id.loc.gov/authorities/names/nr98019107,,,,,https://viaf.org/viaf/40184631,http://www.wikidata.org/entity/Q5620681,,,"Derome, Nicolas-Denis, 1731-1788?",,"Derome, Nicolas-Denis, 1731-1788 ; Derome le Jeune, Nicolas-Denis 1731-1788 ; Derome, Nicolas-Denis 1731-1788 ; Derome, Nicolas-Denis le Jeune 1731-1788 ; Derôme, Nicolas Denis 1731-1788 ; Jeune, Nicolas-Denis Derome le 1731-1788",,,1731-10-01,1731,1731,1731,,,1788,1788,1788,1788,,,,,,,,,,,,,,,,,,
person_40191183,,http://d-nb.info/gnd/119550156,http://www.isni.org/isni/0000000116262353,http://id.loc.gov/authorities/names/nr2001036937,,,,http://www.idref.fr/130025542/id,https://viaf.org/viaf/40191183,https://www.wikidata.org/wiki/Q58331117,,,"Johnson, Jane, 1706–1759",,,,,1706,1706,1706,1706,,,1759,1759,1759,1759,,,,,,,,,,,,,,,,,,
person_40224714,,http://d-nb.info/gnd/121040836,,,,,,,https://viaf.org/viaf/40224714,https://www.wikidata.org/wiki/Q55194255,,,"Martijn, van Torhout, 13th cent.",,"Martin, van Thorout, ca. 13. Jh.; Martin, van Torout, ca. 13. Jh.; Torhout, Martijn van, ca. 13. Jh.; Torout, Martin van, ca. 13. Jh.","Thorout, Martijn van, ca. 13. Jh.",,,,,,,,,,,,,,,,,,1200,1300,,,,,,,,,,
person_40446049,,http://d-nb.info/gnd/129086290,,http://id.loc.gov/authorities/names/n78025951,,,,,https://viaf.org/viaf/40446049,http://www.wikidata.org/entity/Q435994,,,"Alexandru I, Voivode of Moldavia, -1432",,"Alexandru I, Voivode of Moldavia, -1432 ; Alexander der Gute -1432",,,,,,,,,1432-01-01,1432,1432,1432,,,,,,,,,,,,,,,,,,
person_40466384,https://catalogue.bnf.fr/ark:/12148/cb12536202m,http://d-nb.info/gnd/129835021,http://www.isni.org/isni/0000000456743751,http://id.loc.gov/authorities/names/n93804055.html,http://www.mirabileweb.it/author/franciscus-griffolinus-aretinus-n-1420-m-1491-author/24182,,,,https://viaf.org/viaf/40466384,,DBI,http://www.treccani.it/enciclopedia/francesco-griffolini_%28Dizionario-Biografico%29/,"Griffolini, Francesco, 1420–1491",,"Aretinus, Franciscus Griffolinus, 1418–1483; Arretinus, Franciscus, 1418–1483; Franciscus, Aretinus, 1418–1483; Griffolinus, Franciscus, 1418–1483","Aretino, Francesco, 1418–1483; Francesco, d'Arezzo, 1418–1483",,,1418,1418,1418,,,,1483,1483,1483,,,,,,,,,,,,,,,,,,Humanist and translator; to be distinguished from the jurist Francesco Accolti.
person_40483553,,http://d-nb.info/gnd/130449792,,,,,,,https://viaf.org/viaf/40483553,,,,"Tomasino, da Vimercate, 1390–1415",,,,,1390,1390,1390,1390,,,1415,1415,1415,1415,,,,,,,,,,,,,,,,,,
person_40533038,,http://d-nb.info/gnd/132306093,http://www.isni.org/isni/0000000066871934,,,,,,https://viaf.org/viaf/40533038,http://www.wikidata.org/entity/Q669773,,,"Philipp, Hessen-Darmstadt, Landgraf, 1671–1736",,,,,1671-01-01,1671,1671,1671,,,1736-01-01,1736,1736,1736,,,,,,,,,,,,,,,,,,
person_40743038,http://catalogue.bnf.fr/ark:/12148/cb154998761,,http://www.isni.org/isni/0000000059306101,http://id.loc.gov/authorities/names/n83013545,,,,http://www.idref.fr/18867201X/id,https://viaf.org/viaf/40743038,http://www.wikidata.org/entity/Q744415,,,"Rohan Master, active 15th century",,"Master of Rohan, active 15th century; Rohan Master, 15th cent.","Maître de Rohan, active 15th century",,1390,1390,1390,1390,,,1460,1460,1460,1460,,,,,,,,,,,,,,,,,,
person_40764209,,,http://www.isni.org/isni/0000000026847059,http://id.loc.gov/authorities/names/n83317526,,,,http://www.idref.fr/130048631/id,https://viaf.org/viaf/40764209,,,,"De Coppet, Andre, 1892–1953",,"Coppet, Andre de, 1892–1953; DeCoppet, Andre, 1892–1953","Coppet, Andre de",,1892,1892,1892,1892,,,1953,1953,1953,1953,,,,,,,,,,,,,,,,,,
person_40807458,,http://d-nb.info/gnd/1025367812,http://www.isni.org/isni/0000000063630633,http://id.loc.gov/authorities/names/n85116499,,,,,https://viaf.org/viaf/40807458,http://www.wikidata.org/entity/Q18529154,,,"Bernard, Francis, 1627–1698",,,,,1627,1627,1627,1627,,,1698,1698,1698,1698,,,,,,,,,,,,,,,,,,
person_40860655,http://catalogue.bnf.fr/ark:/12148/cb150286078,http://d-nb.info/gnd/100937675,http://www.isni.org/isni/0000000108907959,http://id.loc.gov/authorities/names/n86095887,,,,http://www.idref.fr/084295783/id,https://viaf.org/viaf/40860655,http://www.wikidata.org/entity/Q169301,,,"Benedict, XI, Pope, 1240–1304",,"Benedetto, XI., Papa, 1240–1304; Benedict, XI., Pope, 1240–1304; Benedikt, XI., Papst, 1240–1304; Benoît, XI., Papa, 1240–1304; Benoît, XI., Pape, 1240–1304; Boccasini, Nicolaus, 1240–1304; Boccassinus, Nicolaus, 1240–1304; Nicolas, Boccasini, 1240–1304; Nicolaus, Bocasinus, 1240–1304; Nicolaus, Boccasini, 1240–1304; Nicolaus, Boccassinus, 1240–1304; Nicolaus, de Tarvisio, 1240–1304","Niccolò, Boccasini, 1240–1304",,1240-01-01,1240,1240,1240,,,1304-07-15,1304,1304,1304,,,,,,,,,,,,,,,,,,
person_41042466,http://catalogue.bnf.fr/ark:/12148/cb12207060b,,http://www.isni.org/isni/0000000362327829,http://id.loc.gov/authorities/names/n92113346,,,,http://www.idref.fr/030708761/id,https://viaf.org/viaf/41042466 https://viaf.org/viaf/224750562,https://www.wikidata.org/wiki/Q12757084,,,"Paphnutius, Saint, anchorite, active 370",,"Paphnutius, Saint, anchorite, fl. 370; Paphnutius, Bubalis, Saint, anchorite, active 370; Paphnutius, Bubalus, Saint, anchorite, active 370; Paphnutius, Cephala, Saint, anchorite, active 370; Paphnutius, Cephalas, Saint, anchorite, active 370",,,,,,,,,,,,,,,,370,370,370,370,370,,,,,,,,,,
person_41171815,,https://d-nb.info/gnd/1146287623,http://www.isni.org/isni/0000000061527114,http://id.loc.gov/authorities/names/n99037083,,,,,https://viaf.org/viaf/41171815,,,,"Fíthal, active 3rd century",,"Fíthal, 3rd cent.",,,,,,,,,,,,,,,,,,,200,300,,,,,,,,,,
person_41311182,http://catalogue.bnf.fr/ark:/12148/cb112733161,https://d-nb.info/gnd/10048462X,http://www.isni.org/isni/000000006156277X,http://id.loc.gov/authorities/names/n2008025304,,,,,https://viaf.org/viaf/41311182,,,,"Yonge, James",,"Yonge, The Secret of secrets (Secreta secretorum)",,,1350,1350,1350,1350,,,1450,1450,1450,1450,,,,,,,,,,,,,,,,,,
person_41368355,,http://d-nb.info/gnd/1033189480,http://www.isni.org/isni/0000000043757100,http://id.loc.gov/authorities/names/nb2007021288,,,,,https://viaf.org/viaf/41368355,http://www.wikidata.org/entity/Q3515227,,,"Chastel, Tanneguy du (French noble and collector, ca. 1425-1477)",,"Du Chastel, Tanneguy, 1425?-1477 ; Chastel de la Bellière, Tanguy du 1425-1477 ; Chastel de la Bellière, Tanneguy du 1425-1477 ; Chastel, Tanneguy du 1425-1477 ; Châtel de la Bellière, Tanguy du 1425-1477 ; Châtel de la Bellière, Tanneguy du 1425-1477 ; Châtel, Tanneguy du 1425-1477 ; Derval, Tanneguy du Chastel de 1425-1477 ; Du Chastel, Tanguy 1425-1477 ; Du Châtel, Tanguy 1425-1477 ; Du Châtel, Tanneguy 1425-1477 ; La Bellière, Tanguy du Chastel de 1425-1477 ; La Bellière, Tanguy du Châtel de 1425-1477 ; La Bellière, Tanneguy du Chastel de 1425-1477 ; La Bellière, Tanneguy du Châtel de 1425-1477 ; Tanguy IV. du Chastel 1425-1477 ; Tanguy IV. du Châtel 1425-1477 ; Tanneguy IV. du Chastel 1425-1477 ; Tanneguy IV. du Châtel 1425-1477",,,1425,1425,1425,1425,,,1477-05-29,1477,1477,1477,,,,,,,,,,,,,,,,,,
person_41413317,http://catalogue.bnf.fr/ark:/12148/cb122897298,http://d-nb.info/gnd/100959431,http://www.isni.org/isni/0000000092219675,http://id.loc.gov/authorities/names/no93038038,,,,http://www.idref.fr/031737560/id,https://viaf.org/viaf/41413317,http://www.wikidata.org/entity/Q239820,,,"Ricoldo, da Montecroce, 1242 or 1243–1320",,"Accoldus, de Monte Crucis, 1243–1320; Monte di Croce, Riccoldo di, 1243–1320; Montecrucis, Richardus de, 1243–1320; Montecrucis, Ricoldus de, 1243–1320; Ricaldus, de Monte Crucis, 1243–1320; Ricardus, Florentinus, 1243–1320; Ricardus, de Monte Crucis, 1243–1320; Ricardus, de Monte crucis, 1243–1320; Riccoldo da Monte di Croce, 1243–1320; Riccoldo, da Monte di Croce, 1243–1320; Riccoldo, di Monte di Croce, 1243–1320; Riccoldus, de Monte Crucis, 1243–1320; Richardus, Florentinus, 1243–1320; Richardus, de Monte Crucis, 1243–1320; Richardus, de Montecrucis, 1243–1320; Ricoldo Pennini de Monte Croce, 1243–1320; Ricoldo da Monte di Croce, 1243–1320; Ricoldo da Montecroce, 1243–1320; Ricoldo di Montecroce, 1243–1320; Ricoldo, Florentinus, 1243–1320; Ricoldo, Pennini, 1243–1320; Ricoldo, de Monte Croce, 1243–1320; Ricoldo, de Montecroce, 1243–1320; Ricoldus de Monte Croce, 1243–1320; Ricoldus, Montecrucis, 1243–1320; Ricoldus, aus Montecroce, 1243–1320; Ricoldus, de Monte-Croce, 1243–1320; Ricoldus, de Montecrucis, 1243–1320; Riculdus, Florentinus, 1243–1320; Riculdus, de Monte Crucis, 1243–1320; Ridulcus, de Monte Crucis, 1243–1320","Accoldus, Florentinus, 1243–1320; Croce, Riccoldo di Monte di, 1243–1320; Di Monte di Croce, Riccoldo, 1243–1320; Monte Crucis, Ricoldus de, 1243–1320",,1242-01-01,1242,1242,1242,,,1320-10-31,1320,1320,1320,,,,,,,,,,,,,,,,,,
person_41539262,http://catalogue.bnf.fr/ark:/12148/cb16985786w,http://d-nb.info/gnd/13000958X,http://www.isni.org/isni/0000000078738874,http://id.loc.gov/authorities/names/no2003113827,,,,,https://viaf.org/viaf/41539262,http://www.wikidata.org/entity/Q18281821 https://www.wikidata.org/wiki/Q16010375,,,"Amadei, Giuliano, –1496",,"Amadei, Giuliano, –1496; Amadeo, Giuliano di, –1496; Amedei, Giuliano, –1496; Amidei, Giuliano, –1496; Giuliano, Amedei, –1496; Giuliano, Amidei, –1496; Giuliano, Fra, –1496; Giuliano, di Amadeo, –1496","Don Giuliano, Amadei, –1496; Fra Giuliano, –1496; Giuliano, Amadei, –1496",,1416-01-01,1416,1416,1416,,,1496-01-01,1496,1496,1496,,,,,,,,,,,,,,,,,,
person_41592920,http://catalogue.bnf.fr/ark:/12148/cb12469587t,http://d-nb.info/gnd/100936032,http://www.isni.org/isni/0000000109397794,http://id.loc.gov/authorities/names/no2006054561,,,,http://www.idref.fr/033884374/id,https://viaf.org/viaf/41592920,http://www.wikidata.org/entity/Q262884,,,"Alexander, V, Antipope, approximately 1340–1410",,"Alessandro, V., Papa, 1340–1410; Alexander, V., Papa, 1340–1410; Alexandre, V., Pape, 1340–1410; Petros, Philargis, 1340–1410; Petrus, Philaretus, 1340–1410; Petrus, Philargis, 1340–1410; Petrus, Philargus, 1340–1410; Petrus, de Candia, 1340–1410; Petrus, von Candia, 1340–1410; Philaretus, von Candia, 1340–1410; Philargis, Petros, 1340–1410; Philargis, Pitros, 1340–1410; Philargos, Petros, 1340–1410; Pierre, Filargo, 1340–1410; Pierre, Philargès, 1340–1410; Pierre, de Candie, 1340–1410; Pietro, Filargo, 1340–1410","Peter, of Candia, 1340–1410",,1340-01-01,1340,1340,1340,,,1410-05-03,1410,1410,1410,,,,,,,,,,,,,,,,,,
person_41765445,,,http://www.isni.org/isni/0000000053147170,http://id.loc.gov/authorities/names/nr99039384,,,,,https://viaf.org/viaf/41765445,http://www.wikidata.org/entity/Q18531015,,,"Bateman, William, 1787–1835",,,,,1787,1787,1787,1787,,,1835,1835,1835,1835,,,,,,,,,,,,,,,,,,
person_41769254,http://catalogue.bnf.fr/ark:/12148/cb10405943t,http://d-nb.info/gnd/118782215,,http://id.loc.gov/authorities/names/nr2001025457,,,,http://www.idref.fr/086043064/id,https://viaf.org/viaf/41769254,http://www.wikidata.org/entity/Q227719,,,"Martin, IV, Pope, approximately 1210–1285",,"Brion, Simon de, –1285 ; Martino, IV., Papa, –1285 ; Martin, IV., Pape, –1285 ; Martin, IV., Papst, –1285 ; Simone, de Brion, –1285 ; Simon, de Brion, –1285",,,1220-03-27,,,,,,1285-04-04,,,,,,,,,,,,,,,,,,,,,
person_41783281,,http://d-nb.info/gnd/100959652,http://www.isni.org/isni/0000000079740052,http://id.loc.gov/authorities/names/nr2003016646,,,,,https://viaf.org/viaf/41783281,http://www.wikidata.org/entity/Q15431107,,,"Robert, of Cricklade",,"Canuti, Robert, –1174; Canutus, Robertus, –1174; Cricklade, Robert of, –1174; Cricklade, Robertus de, –1174; Robertus, Canuti, –1174; Robertus, Canutus, –1174; Robertus, Craecoladensis, –1174; Robertus, Crecoladensis, –1174; Robertus, Crickeladensis, –1174; Robertus, Crikeladensis, –1174; Robertus, Graecoladensis, –1174; Robertus, Krikeladensis, –1174; Robertus, de Cretel, –1174; Robertus, de Krikelade, –1174; Robert, Canut, –1174; Robert, de Cricklade, –1174; Robert, von Cricklade, –1174","Canut, Robert, –1174",,1100,1100,1100,1100,,,1174,1174,1174,1174,,,,,,,,,,,,,,,,,,
person_41811055,https://catalogue.bnf.fr/ark:/12148/cb12197653d,https://d-nb.info/gnd/118703528,http://www.isni.org/isni/0000000079780660,http://id.loc.gov/authorities/names/n88638775,,,,,https://viaf.org/viaf/41811055,https://www.wikidata.org/wiki/Q529302,,,"Fulbert, Saint, Bishop of Chartres, approximately 960–1028",,"Fulbert, Saint, Bishop of Chartres, approximately 960–1028 ; Folbertus Carnotensis 960–1028 ; Fulberto di Chartres 960–1028 ; Fulbertus Episcopus 960–1028 ; Fulbertus Sanctus 960–1028 ; Fulbert Saint, Bishop of Chartres 960–1028 ; Fulbert de Chartres 960–1028 ; Fulbert of Chartres 960–1028 ; Fulbert von Chartres 960–1028 ; Fulpertus Carnotensis 960–1028",,,,960,960,960,,,,1028-04-10,1028-04-10,1028-04-10,,,,,,,,,,,,,,,,,,
person_41815634,http://catalogue.bnf.fr/ark:/12148/cb12651180h,http://d-nb.info/gnd/119229943,http://www.isni.org/isni/0000000121295811,http://id.loc.gov/authorities/names/n86009145,,,,http://www.idref.fr/028360443/id,https://viaf.org/viaf/41815634,http://www.wikidata.org/entity/Q240297,,,"Angela, of Foligno, 1248?–1309",,"Agnola, da Foligno, 1248–1309; Angela Selige, 1248–1309; Angela da Fulginio, 1248–1309; Angela, Beata, 1248–1309; Angela, Fulginatensis, 1248–1309; Angela, da Folignio, 1248–1309; Angela, da Foligno, 1248–1309; Angela, de Foligno, 1248–1309; Angela, de Fulgineo, 1248–1309; Angela, de Fulginis, 1248–1309; Angela, of Foligno, 1248–1309; Angela, von Foligno, 1248–1309; Angela, von Fulginio, 1248–1309; Angèle, de Foligno, 1248–1309; Angiola, da Foligno, 1248–1309; Foligno, Angela de, 1248–1309; Foligno, Angiola da, 1248–1309; Fulgineo, Angela de, 1248–1309; Fulginio, Angela da, 1248–1309; Fulginio, Angela de, 1248–1309","Foligno, Angela da, 1248–1309",,1248-01-01,1248,1248,1248,,,1309-01-04,1309,1309,1309,,,,,,,,,,,,,,,,,,
person_41827498,http://catalogue.bnf.fr/ark:/12148/cb12090202j,http://d-nb.info/gnd/100686222,http://www.isni.org/isni/0000000066328042,http://id.loc.gov/authorities/names/n84077631,,,,http://www.idref.fr/029233046/id,https://viaf.org/viaf/41827498,http://www.wikidata.org/entity/Q18671839,,,"Hopkins, John, –1570",,"Hopkins, ..., –1570",,,1520,1520,1520,1520,,,1570,1570,1570,1570,,,,,,,,,,,,,,,,,,
person_41829393,,,,,,,,,,,,,"Pinelli, Maffeo, 1736-1785",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
person_41829800,http://catalogue.bnf.fr/ark:/12148/cb10456591v,https://d-nb.info/gnd/1194009425,http://www.isni.org/isni/000000006152743X,http://id.loc.gov/authorities/names/no2016024848,,,,http://www.idref.fr/053298640/id,https://viaf.org/viaf/41829800,,,,"Tinctor, Johann, approximately 1405–1469",,"Taincture, Jean, approximately 1405–1469; Tinctor, Jean, approximately 1405–1469; Tinctor, Johannes, approximately 1405–1469; Tinctoris, Johannes, approximately 1405–1469",,,1405,1405,1405,1405,,,1469,1469,1469,1469,,,,,,,,,,,,,,,,,,
person_41830323,http://catalogue.bnf.fr/ark:/12148/cb106002311,http://d-nb.info/gnd/100008143,http://www.isni.org/isni/0000000061368803,http://id.loc.gov/authorities/names/nr99003392,,,,http://www.idref.fr/079088082/id,https://viaf.org/viaf/41830323,http://www.wikidata.org/entity/Q961920,,,"Cibo, Alderano, 1613–1700",,"Cibo, Alderano, Bischof, Kardinal, Italien, 1613–1700; Cybo, Alderano, Bischof, Kardinal, Italien, 1613–1700; Cybo, Alderanus, 1613–1700; Cybo-Malaspina, Alderano, 1613–1700","Alderanus, Ostiensis, 1613–1700; Malaspina, Alderano Cybo-, 1613–1700",,1613-07-16,1613,1613,1613,,,1700-07-22,1700,1700,1700,,,,,,,,,,,,,,,,,,
